longitude,latitude,YR,MO,X,Y,TOT
-73.88094781072148,40.64320841770161,2014,3,1017289,173637,2.0
-73.99356650974816,40.73301835712659,2014,3,986033,206335,2.0
-73.9916454877571,40.74449404214757,2014,3,986565,210516,1.0
-73.96739018569303,40.752172279810935,2014,3,993285,213315,1.0
-73.97371646180386,40.763312071143,2014,3,991531,217373,5.0
-73.98587468899365,40.762603315060545,2014,3,988163,217114,1.0
-73.97011495782888,40.752689031380214,2014,3,992530,213503,1.0
-73.94684726151894,40.83676268797063,2014,3,998958,244137,1.0
-73.99368906873684,40.734297419277,2014,3,985999,206801,1.0
-73.96962194956613,40.75738790730849,2014,3,992666,215215,1.0
-73.94685161086898,40.70917627245208,2014,7,998985,197653,1.0
-73.96753361790992,40.76890976716111,2014,3,993243,219413,1.0
-73.96616079291269,40.77078951897547,2014,3,993623,220098,1.0
-74.0071242971724,40.71454609704689,2014,3,982275,199605,1.0
-73.9764816643103,40.722322564462644,2014,3,990769,202439,1.0
-73.79968336249621,40.70589893416545,2014,3,1039789,196518,1.0
-73.89766123388061,40.69899290346832,2014,3,1012627,193955,1.0
-73.85303837317038,40.65520928392376,2014,3,1025027,178021,1.0
-73.81030250052734,40.710695568617105,2014,3,1036841,198259,1.0
-73.89079351288314,40.73931537285825,2014,3,1014513,208648,1.0
-73.71766365900736,40.73859288309984,2014,3,1062491,208492,1.0
-73.81798709230446,40.71935673582461,2014,6,1034704,201410,1.0
-73.95301996595336,40.67268175065636,2014,7,997282,184356,1.0
-73.85552583407517,40.696502134639616,2014,3,1024312,193064,1.0
-73.87834212910552,40.736333067693565,2014,3,1017965,207566,1.0
-73.78165624710215,40.73025341735604,2014,3,1044765,205403,1.0
-73.8325324849542,40.70502917038144,2014,3,1030682,196182,1.0
-73.88625095339582,40.747391527391464,2014,3,1015768,211592,1.0
-73.74657060517842,40.729423987992625,2014,3,1054490,205127,1.0
-73.80574324475673,40.588146846889494,2014,3,1038204,153614,1.0
-73.80232755851321,40.71426956348264,2014,3,1039049,199566,2.0
-73.88488129261371,40.744280362947094,2014,3,1016149,210459,1.0
-73.8855138380587,40.76680164922675,2014,3,1015963,218664,1.0
-73.90667237059796,40.668975487037144,2014,7,1010140,183016,1.0
-73.89207591918199,40.69837571822779,2014,3,1014176,193732,1.0
-73.82689162154641,40.69944894035602,2014,3,1032250,194152,1.0
-73.89058505810668,40.76077637357143,2014,3,1014561,216467,2.0
-73.88077184599459,40.842512885531875,2014,3,1017239,246250,1.0
-73.92069618873366,40.83771380989055,2014,4,1006194,244489,1.0
-73.88956669819936,40.824162248274106,2014,4,1014814,239561,1.0
-73.9143536809756,40.82935436761202,2014,4,1007952,241445,4.0
-73.90620594924951,40.82634256467537,2014,4,1010208,240350,1.0
-73.88382269371552,40.83603024517757,2014,4,1016398,243887,1.0
-73.9150395656411,40.8270520585492,2014,3,1007763,240606,1.0
-73.80774181591707,40.70058232906593,2014,7,1037559,194576,1.0
-73.88924056320589,40.85512227762716,2014,3,1014890,250841,1.0
-73.88014157596454,40.841285346720845,2014,4,1017414,245803,1.0
-73.90032519582306,40.822794200966676,2014,3,1011837,239059,1.0
-73.89285203421412,40.821327308438086,2014,3,1013906,238527,1.0
-73.9228940185968,40.83098800966546,2014,4,1005588,242038,1.0
-73.93904696582337,40.63336167569485,2014,3,1001168,170033,1.0
-74.00318866048654,40.636240600818276,2014,3,983365,171076,1.0
-73.8749105217124,40.66713652607528,2014,4,1018952,182357,6.0
-73.90491358752449,40.64091687562981,2014,3,1010639,172794,2.0
-73.91158009456105,40.65415480348285,2014,4,1008784,177615,1.0
-73.91271612053689,40.87668555967382,2014,7,1008388,258690,1.0
-73.96238658311302,40.60717812961469,2014,3,994694,160490,1.0
-73.96001148013282,40.718335376429174,2014,4,995335,200988,2.0
-73.92960991910297,40.65838872521033,2014,3,1003780,179153,1.0
-73.87796495814511,40.66841063988127,2014,3,1018104,182820,1.0
-73.89175708392335,40.648195397574675,2014,3,1014287,175450,1.0
-73.95504990113808,40.72032624174384,2014,4,996710,201714,1.0
-73.95517882309734,40.68418870490861,2014,3,996681,188548,1.0
-73.95981805645522,40.680147368153726,2014,3,995395,187075,1.0
-73.94127258359183,40.720410615542136,2014,3,1000529,201747,1.0
-74.00292372283036,40.67469499151581,2014,4,983439,185086,2.0
-73.92424723547153,40.64853978245144,2014,7,1005271,175566,1.0
-74.00903269215509,40.71576738173342,2014,3,981746,200050,1.0
-73.98236089772405,40.76794684258793,2014,4,989136,219061,4.0
-73.98967423907644,40.74972537356045,2014,4,987111,212422,4.0
-73.94358938894567,40.83886084405978,2014,3,999859,244902,1.0
-73.9658978806469,40.76249208876883,2014,4,993697,217075,2.0
-73.97634063038177,40.723266732383046,2014,3,990808,202783,1.0
-73.98860336715641,40.74362369554514,2014,3,987408,210199,1.0
-73.9275157529461,40.8641580365857,2014,3,1004299,254122,1.0
-74.00708410693612,40.74368168129313,2014,4,982287,210220,1.0
-73.86103935465665,40.68115191512056,2014,3,1022792,187469,1.0
-73.9009353957193,40.82792734831389,2014,7,1011666,240929,1.0
-73.87029446823418,40.75902886987639,2014,3,1020183,215838,1.0
-73.90880249388042,40.703468007159934,2014,3,1009536,195582,2.0
-73.83381471214031,40.69416447876393,2014,3,1030334,192223,1.0
-73.86074694704679,40.74348518064716,2014,4,1022837,210179,1.0
-73.87018143164325,40.74109179700606,2014,3,1020224,209303,1.0
-73.83860811763225,40.686367907068565,2014,4,1029010,189380,1.0
-73.76572095298674,40.71232620835929,2014,3,1049199,198883,1.0
-73.85053763797943,40.68556607699747,2014,3,1025702,189082,1.0
-73.790155267068,40.70786642844545,2014,3,1042429,197241,1.0
-73.87216280701885,40.74662469067258,2014,3,1019672,211318,1.0
-73.91678321635897,40.839882119169644,2014,7,1007276,245280,1.0
-73.846551676347,40.678465582901126,2014,3,1026812,186497,1.0
-73.860304272933,40.71192814222762,2014,3,1022978,198682,1.0
-73.86894212124362,40.749209371717484,2014,3,1020563,212261,1.0
-73.8593255488433,40.68173172520018,2014,3,1023267,187681,1.0
-73.86679803506334,40.743928753696025,2014,3,1021160,210338,1.0
-73.91863962098037,40.55717536744302,2014,3,1006858,142281,1.0
-74.2137142156016,40.52201437500396,2014,3,924833,129533,1.0
-74.14833930907399,40.54703492366783,2014,4,943024,138611,2.0
-74.07529498944395,40.642056900057895,2014,4,963354,173204,3.0
-73.8748741617888,40.830633009055695,2014,4,1018877,241924,2.0
-73.96256044991257,40.791634669301594,2014,7,994617,227693,2.0
-73.89293931822334,40.82546368040443,2014,4,1013880,240034,1.0
-73.86943301764202,40.828362585815086,2014,4,1020384,241099,1.0
-73.85946034525594,40.82819715934748,2014,4,1023144,241043,2.0
-73.85351091394398,40.82899944722961,2014,4,1024790,241338,1.0
-73.87393469257506,40.826792126929085,2014,4,1019139,240525,1.0
-73.88040440581112,40.82977978056824,2014,4,1017347,241611,1.0
-73.85249618951647,40.86293374692663,2014,4,1025050,253702,1.0
-73.91968009119897,40.83221270320118,2014,4,1006477,242485,2.0
-73.87110371462943,40.831422079482884,2014,4,1019920,242213,1.0
-73.92579126019338,40.8252507105448,2014,4,1004788,239947,1.0
-73.904921121338,40.82528754115768,2014,7,1010564,239966,1.0
-73.8499499787839,40.86980593783172,2014,4,1025750,256207,1.0
-73.92093996499139,40.83633064272015,2014,4,1006127,243985,1.0
-73.92487680706004,40.69109797087822,2014,4,1005083,191071,1.0
-73.91032763115025,40.6930939810176,2014,4,1009117,191802,1.0
-73.9177388426917,40.67789896670101,2014,4,1007067,186264,1.0
-73.95028792070612,40.65746629509133,2014,4,998043,178813,2.0
-73.9250794204082,40.629518952015246,2014,4,1005046,168636,1.0
-73.9169234589191,40.68995342434698,2014,4,1007289,190656,1.0
-73.96123154659705,40.605412842033786,2014,4,995015,159847,1.0
-74.00262261150107,40.62664757928904,2014,4,983522,167581,3.0
-73.93648925722859,40.67088696322447,2014,7,1001868,183705,1.0
-73.92326080212978,40.69782433422881,2014,4,1005529,193522,1.0
-73.90397009128114,40.64052907658195,2014,4,1010901,172653,1.0
-73.90780359382464,40.66946496970388,2014,4,1009826,183194,1.0
-73.91623595049842,40.69185230733766,2014,4,1007479,191348,1.0
-73.8972838505045,40.641978035959035,2014,4,1012756,173183,1.0
-73.96841977723349,40.62074471618383,2014,4,993017,165432,1.0
-73.97745620211302,40.63561262360816,2014,4,990507,170848,2.0
-73.86663615534283,40.678767837891264,2014,4,1021241,186598,1.0
-73.88681831996809,40.653479843790144,2014,4,1015655,177377,2.0
-73.95776466128473,40.64335286411241,2014,4,995971,173670,1.0
-73.9488311960654,40.813370368917546,2014,6,998414,235614,1.0
-73.90442603980395,40.81527165018546,2014,7,1010705,236317,1.0
-73.87417235372207,40.672449614001444,2014,4,1019154,184293,2.0
-73.8926620222082,40.63897376166397,2014,4,1014040,172090,1.0
-73.97506336372614,40.69470720162173,2014,4,991165,192378,1.0
-73.99148995369914,40.747257993313404,2014,4,986608,211523,3.0
-73.96085448523812,40.769407234224424,2014,4,995093,219595,1.0
-73.94538609806396,40.82056818895764,2014,4,999366,238237,1.0
-73.96270072309665,40.76687170633658,2014,4,994582,218671,1.0
-74.0029082584197,40.73342472373307,2014,4,983444,206483,2.0
-73.98156932887827,40.75833463048789,2014,4,989356,215559,1.0
-73.99643827030253,40.740459506673645,2014,4,985237,209046,3.0
-73.81712229605766,40.71767556882629,2014,7,1034945,200798,1.0
-73.95987530961612,40.77074907519465,2014,4,995364,220084,2.0
-73.98503495294973,40.740497015981234,2014,4,988397,209060,2.0
-73.95584699438672,40.780491420641056,2014,4,996478,223634,1.0
-73.98928073020728,40.7504225035199,2014,4,987220,212676,17.0
-73.96177946198907,40.80582191071183,2014,4,994831,232862,1.0
-73.95987787578768,40.80843698665032,2014,4,995357,233815,1.0
-73.9805711752906,40.752477179351835,2014,4,989633,213425,1.0
-73.98794723603318,40.71995560881823,2014,4,987591,201576,3.0
-74.00031029548467,40.73021065228491,2014,4,984164,205312,1.0
-73.78843637482564,40.676679870666746,2014,4,1042933,185880,2.0
-73.9955620193208,40.73071560214098,2014,7,985480,205496,1.0
-73.79376317390083,40.69238144526467,2014,4,1041442,191597,1.0
-73.79430449807667,40.67938863135301,2014,4,1041303,186863,1.0
-73.83526820498948,40.707212464660856,2014,4,1029922,196976,1.0
-73.7959624391754,40.68073652582454,2014,4,1040842,187353,1.0
-73.74759611741123,40.69205614461197,2014,4,1054245,191512,1.0
-73.85413580726593,40.74504150714875,2014,4,1024668,210749,2.0
-73.80636078151697,40.68311226031077,2014,4,1037956,188212,1.0
-73.8376960127351,40.57964909713535,2014,4,1029335,150500,1.0
-73.93360035334675,40.77005623369088,2014,4,1002642,219836,1.0
-73.74831729439359,40.70543851724813,2014,4,1054031,196387,1.0
-73.9311201452519,40.66879784311931,2014,7,1003358,182945,2.0
-73.81834181535493,40.673920318264116,2014,4,1034640,184856,1.0
-73.80475308210166,40.68421568944844,2014,4,1038401,188615,1.0
-73.94869767479676,40.747570762780065,2014,4,998465,211641,2.0
-73.82595310567996,40.71220521441223,2014,4,1032501,198800,1.0
-73.78271280149251,40.68728876151178,2014,4,1044511,189749,1.0
-73.82857056173249,40.67765244592835,2014,4,1031800,186210,5.0
-74.08132659000763,40.644717979947224,2014,4,961681,174175,1.0
-73.87063708970929,40.833524008971196,2014,4,1020048,242979,2.0
-73.86872501135423,40.83374417030471,2014,4,1020577,243060,2.0
-73.88309304371519,40.80704252223169,2014,4,1016614,233326,1.0
-73.93368613592118,40.6911582796738,2014,7,1002640,191091,1.0
-73.91750128171833,40.843706014960055,2014,4,1007076,246673,1.0
-73.92597249477663,40.84097528801376,2014,4,1004733,245676,1.0
-73.91450542089913,40.83781094142363,2014,4,1007907,244526,2.0
-73.91304614451734,40.840002874364956,2014,4,1008310,245325,2.0
-73.92449318739698,40.841981637377536,2014,4,1005142,246043,1.0
-73.9011631104707,40.832744518693666,2014,4,1011601,242684,1.0
-73.85884797260634,40.83922193298466,2014,4,1023307,245060,2.0
-73.90572949416774,40.83364037359998,2014,4,1010337,243009,1.0
-73.94814161647064,40.61809686679134,2014,4,998647,164470,1.0
-74.00475104551903,40.61770498127627,2014,4,982931,164323,1.0
-73.90041498507391,40.663807310453066,2014,7,1011878,181135,2.0
-73.97719396074386,40.68605612924527,2014,4,990575,189226,1.0
-73.91853830732083,40.687492518808426,2014,4,1006842,189759,1.0
-74.00391059242408,40.59746489240051,2014,4,983164,156949,1.0
-73.95449281112272,40.65387786136493,2014,4,996877,177505,2.0
-73.91108115524146,40.695907954589096,2014,4,1008907,192827,2.0
-73.92026256461193,40.620573181570144,2014,4,1006386,165378,1.0
-73.92168765533094,40.68928155134768,2014,4,1005968,190410,2.0
-73.97118487842842,40.6155632742753,2014,4,992250,163544,1.0
-73.94134263669562,40.70639864052813,2014,4,1000513,196642,1.0
-73.85915931700696,40.66825465984247,2014,4,1023321,182771,1.0
-73.95410733411192,40.742728561585814,2014,7,996967,209876,1.0
-73.94524758536174,40.637616471896735,2014,4,999446,171582,2.0
-73.9183928998333,40.62068989563134,2014,4,1006905,165421,1.0
-73.96596315840303,40.61356089220703,2014,4,993700,162815,1.0
-74.02271642089147,40.64525776732973,2014,4,977946,174362,1.0
-73.88587616277647,40.639625976448684,2014,4,1015923,172330,1.0
-73.89914977634119,40.67336352796534,2014,4,1012225,184617,1.0
-73.9758643885496,40.693447523653354,2014,4,990943,191919,1.0
-73.98388095076953,40.75225536556896,2014,4,988716,213344,2.0
-74.00248243166851,40.73203039848669,2014,4,983562,205975,1.0
-73.9547827091026,40.77915981102409,2014,4,996773,223149,2.0
-74.08344067683194,40.632274343064886,2014,7,961090,169642,1.0
-73.94504000253426,40.810909352995075,2014,4,999464,234718,1.0
-73.94943202644008,40.80236154625946,2014,4,998250,231603,1.0
-73.9869308370568,40.73363536490276,2014,4,987872,206560,1.0
-73.9525552653854,40.76848737234406,2014,4,997392,219261,1.0
-73.94326342862192,40.83968409710944,2014,4,999949,245202,1.0
-73.72648034008871,40.653089532294686,2014,4,1060145,177333,1.0
-73.7535859918423,40.610027257392694,2014,4,1052668,161622,1.0
-73.75178562151338,40.66318737405459,2014,4,1053113,180991,1.0
-73.8486318032188,40.675344780496005,2014,4,1026237,185359,1.0
-73.92951769828632,40.76955152104174,2014,4,1003773,219653,1.0
-73.98699469445282,40.68376577000061,2014,7,987857,188391,1.0
-73.79770593770944,40.68123915428493,2014,4,1040358,187535,1.0
-73.80023982131308,40.67426634766104,2014,4,1039661,184993,1.0
-73.79391673989377,40.67186448933903,2014,4,1041417,184122,1.0
-73.81896077741725,40.759324686944964,2014,4,1034404,215971,1.0
-73.8245644468803,40.75877068322976,2014,4,1032852,215766,1.0
-73.8099777432043,40.712004287682724,2014,4,1036930,198736,1.0
-73.93294023890972,40.76591403681628,2014,4,1002826,218327,1.0
-73.79760883071238,40.676408169097854,2014,4,1040389,185775,1.0
-73.79234502873302,40.67185068409616,2014,4,1041853,184118,1.0
-73.76358960697883,40.68066633199277,2014,4,1049821,187350,1.0
-73.87159798076605,40.878645273166896,2014,7,1019758,259418,1.0
-73.75386010327365,40.679276283055515,2014,4,1052521,186851,1.0
-73.83351365351156,40.75840793357177,2014,4,1030373,215629,1.0
-73.82143398907708,40.76179882133712,2014,4,1033717,216871,1.0
-74.19234749284824,40.55028537976246,2014,4,930796,139819,1.0
-74.15468750320822,40.562995869063165,2014,4,941270,144429,1.0
-74.12586713726077,40.574940789748275,2014,4,949284,148768,1.0
-73.88708135100515,40.8366290842894,2014,4,1015496,244104,1.0
-73.92399080803598,40.848318836944394,2014,4,1005279,248352,1.0
-73.852645603931,40.89503038698841,2014,4,1024989,265396,1.0
-73.85299645452068,40.84105907045226,2014,4,1024925,245732,1.0
-74.02297847700227,40.62143021044825,2014,6,977871,165681,1.0
-73.90246777991148,40.8449733172972,2014,7,1011235,247139,1.0
-73.89100414257236,40.84217717489231,2014,4,1014408,246124,1.0
-73.91326513019969,40.84113111502867,2014,4,1008249,245736,1.0
-73.87964057670078,40.82854660821819,2014,4,1017559,241162,1.0
-73.84960792719654,40.83879580331326,2014,4,1025864,244909,1.0
-73.85106471563967,40.89352427019359,2014,4,1025427,264848,1.0
-73.91104622079474,40.84642396781822,2014,4,1008861,247665,1.0
-73.86812210813804,40.820686859491474,2014,4,1020751,238303,1.0
-73.86534559215751,40.8233295610241,2014,4,1021518,239267,1.0
-73.87509172367497,40.83408335191193,2014,4,1018815,243181,2.0
-73.86781244150396,40.81652001718419,2014,4,1020839,236785,1.0
-73.96107743720668,40.801800652896844,2014,7,995026,231397,1.0
-73.86725592283035,40.816596230052646,2014,4,1020993,236813,1.0
-73.83369080534185,40.86383039380927,2014,4,1030251,254038,2.0
-73.98561654659142,40.60398020739983,2014,4,988244,159323,1.0
-73.95542176260588,40.601244133887064,2014,4,996629,158329,1.0
-73.99540396886047,40.615844018093256,2014,4,985526,163645,1.0
-73.91646611565542,40.66932062293058,2014,4,1007423,183139,1.0
-73.95930790688466,40.61808763782895,2014,4,995547,164465,1.0
-73.95695422285046,40.60933637749359,2014,4,996202,161277,1.0
-73.95677834203128,40.60841680506855,2014,4,996251,160942,1.0
-73.92401812007995,40.66935605115582,2014,4,1005328,183150,1.0
-73.94973452032794,40.817921512833664,2014,7,998163,237272,1.0
-73.91227888953611,40.668145486029395,2014,4,1008585,182712,1.0
-73.92325194881306,40.6710545598531,2014,4,1005540,183769,1.0
-73.97993933708831,40.609356411330836,2014,4,989820,161282,1.0
-73.91993959144732,40.682621530804916,2014,4,1006455,187984,1.0
-73.953238121757,40.731732731327945,2014,4,997210,205870,1.0
-73.94823780247603,40.63341009715448,2014,4,998617,170049,1.0
-73.8563262842783,40.66644509065997,2014,4,1024108,182113,1.0
-73.9400348605679,40.70474012862047,2014,4,1000876,196038,2.0
-73.97430186209608,40.752401843137946,2014,4,991370,213398,1.0
-73.93661867109799,40.804037730515105,2014,4,1001797,232216,1.0
-73.98247023188081,40.76403285813998,2014,7,989106,217635,1.0
-73.94177404828663,40.81536792268598,2014,4,1000367,236343,1.0
-73.9487325302973,40.782003569101015,2014,4,998448,224186,1.0
-73.94002609513473,40.81871558517192,2014,4,1000850,237563,1.0
-73.9735951300176,40.787086960438764,2014,4,991562,226035,1.0
